survey_id,service_id,customer_rating,will_return,recommend_service,feedback
7621,7621,4,Yes,Yes,Good experience with the service center.
7622,7622,5,Yes,Yes,Issue resolved quickly and professionally.
7623,7623,4,Yes,Yes,Service was good overall.
7624,7624,3,No,No,Average service experience.
7625,7625,2,No,No,Not fully satisfied with the service.
7626,7626,5,Yes,Yes,Staff were helpful and courteous.
7627,7627,4,Yes,Yes,Service was good overall.
7628,7628,3,No,No,Service was acceptable.
7629,7629,4,Yes,Yes,Issue resolved satisfactorily.
7630,7630,3,No,No,Could have been handled better.
7631,7631,4,Yes,Yes,Good experience with the service center.
7632,7632,3,No,No,Issue eventually resolved.
7633,7633,2,No,No,Not fully satisfied with the service.
7634,7634,5,Yes,Yes,Issue resolved quickly and professionally.
7635,7635,2,No,No,Not fully satisfied with the service.
7636,7636,4,Yes,Yes,Good experience with the service center.
7637,7637,4,Yes,Yes,Reasonably happy with the service.
7638,7638,1,No,No,Very dissatisfied with the service.
7639,7639,1,No,No,Poor service experience.
7640,7640,2,No,No,Communication could be improved.
7641,7641,5,Yes,Yes,Very satisfied with the service provided.
7642,7642,5,Yes,Yes,Excellent service experience.
7643,7643,4,Yes,Yes,Reasonably happy with the service.
7644,7644,5,Yes,Yes,Very satisfied with the service provided.
7645,7645,5,Yes,Yes,Excellent service experience.
7646,7646,4,Yes,Yes,Service was good overall.
7647,7647,4,Yes,Yes,Good experience with the service center.
7648,7648,4,Yes,Yes,Reasonably happy with the service.
7649,7649,4,Yes,Yes,Good experience with the service center.
7650,7650,1,No,No,Very dissatisfied with the service.
7651,7651,3,No,No,Could have been handled better.
7652,7652,5,Yes,Yes,Staff were helpful and courteous.
7653,7653,4,Yes,Yes,Reasonably happy with the service.
7654,7654,1,No,No,Issue still not resolved.
7655,7655,5,Yes,Yes,Issue resolved quickly and professionally.
7656,7656,5,Yes,Yes,Very satisfied with the service provided.
7657,7657,5,Yes,Yes,Issue resolved quickly and professionally.
7658,7658,1,No,No,Would not recommend this service center.
7659,7659,4,Yes,Yes,Good experience with the service center.
7660,7660,4,Yes,Yes,Reasonably happy with the service.
7661,7661,2,No,No,Not fully satisfied with the service.
7662,7662,4,Yes,Yes,Good experience with the service center.
7663,7663,5,Yes,Yes,Issue resolved quickly and professionally.
7664,7664,3,No,No,Issue eventually resolved.
7665,7665,1,No,No,Very dissatisfied with the service.
7666,7666,4,Yes,Yes,Reasonably happy with the service.
7667,7667,4,Yes,Yes,Issue resolved satisfactorily.
7668,7668,4,Yes,Yes,Good experience with the service center.
7669,7669,2,No,No,Resolution took longer than expected.
7670,7670,4,Yes,Yes,Service was good overall.
7671,7671,4,Yes,Yes,Service was good overall.
7672,7672,4,Yes,Yes,Good experience with the service center.
7673,7673,3,No,No,Service was acceptable.
7674,7674,2,No,No,Communication could be improved.
7675,7675,3,No,No,Average service experience.
7676,7676,5,Yes,Yes,Issue resolved quickly and professionally.
7677,7677,4,Yes,Yes,Issue resolved satisfactorily.
7678,7678,5,Yes,Yes,Staff were helpful and courteous.
7679,7679,1,No,No,Very dissatisfied with the service.
7680,7680,5,Yes,Yes,Excellent service experience.
7681,7681,5,Yes,Yes,Issue resolved quickly and professionally.
7682,7682,4,Yes,Yes,Reasonably happy with the service.
7683,7683,1,No,No,Would not recommend this service center.
7684,7684,4,Yes,Yes,Good experience with the service center.
7685,7685,3,No,No,Service was acceptable.
7686,7686,3,No,No,Issue eventually resolved.
7687,7687,3,No,No,Issue eventually resolved.
7688,7688,5,Yes,Yes,Staff were helpful and courteous.
7689,7689,2,No,No,Communication could be improved.
7690,7690,1,No,No,Poor service experience.
7691,7691,4,Yes,Yes,Issue resolved satisfactorily.
7692,7692,4,Yes,Yes,Good experience with the service center.
7693,7693,4,Yes,Yes,Reasonably happy with the service.
7694,7694,3,No,No,Average service experience.
7695,7695,2,No,No,Communication could be improved.
7696,7696,4,Yes,Yes,Good experience with the service center.
7697,7697,4,Yes,Yes,Service was good overall.
7698,7698,1,No,No,Would not recommend this service center.
7699,7699,3,No,No,Average service experience.
7700,7700,1,No,No,Poor service experience.
7701,7701,1,No,No,Would not recommend this service center.
7702,7702,5,Yes,Yes,Very satisfied with the service provided.
7703,7703,4,Yes,Yes,Reasonably happy with the service.
7704,7704,1,No,No,Would not recommend this service center.
7705,7705,3,No,No,Could have been handled better.
7706,7706,4,Yes,Yes,Service was good overall.
7707,7707,5,Yes,Yes,Excellent service experience.
7708,7708,4,Yes,Yes,Issue resolved satisfactorily.
7709,7709,4,Yes,Yes,Reasonably happy with the service.
7710,7710,5,Yes,Yes,Issue resolved quickly and professionally.
7711,7711,3,No,No,Could have been handled better.
7712,7712,3,No,No,Average service experience.
7713,7713,4,Yes,Yes,Issue resolved satisfactorily.
7714,7714,4,Yes,Yes,Service was good overall.
7715,7715,1,No,No,Poor service experience.
7716,7716,4,Yes,Yes,Good experience with the service center.
7717,7717,5,Yes,Yes,Staff were helpful and courteous.
7718,7718,1,No,No,Poor service experience.
7719,7719,5,Yes,Yes,Staff were helpful and courteous.
7720,7720,4,Yes,Yes,Good experience with the service center.
7721,7721,4,Yes,Yes,Service was good overall.
7722,7722,3,No,No,Issue eventually resolved.
7723,7723,4,Yes,Yes,Good experience with the service center.
7724,7724,5,Yes,Yes,Staff were helpful and courteous.
7725,7725,5,Yes,Yes,Very satisfied with the service provided.
7726,7726,4,Yes,Yes,Issue resolved satisfactorily.
7727,7727,5,Yes,Yes,Very satisfied with the service provided.
7728,7728,5,Yes,Yes,Excellent service experience.
7729,7729,4,Yes,Yes,Reasonably happy with the service.
7730,7730,5,Yes,Yes,Very satisfied with the service provided.
7731,7731,5,Yes,Yes,Excellent service experience.
7732,7732,1,No,No,Issue still not resolved.
7733,7733,3,No,No,Issue eventually resolved.
7734,7734,5,Yes,Yes,Excellent service experience.
7735,7735,1,No,No,Would not recommend this service center.
7736,7736,4,Yes,Yes,Issue resolved satisfactorily.
7737,7737,4,Yes,Yes,Issue resolved satisfactorily.
7738,7738,4,Yes,Yes,Reasonably happy with the service.
7739,7739,4,Yes,Yes,Issue resolved satisfactorily.
7740,7740,4,Yes,Yes,Service was good overall.
7741,7741,3,No,No,Average service experience.
7742,7742,3,No,No,Service was acceptable.
7743,7743,2,No,No,Communication could be improved.
7744,7744,5,Yes,Yes,Very satisfied with the service provided.
7745,7745,4,Yes,Yes,Reasonably happy with the service.
7746,7746,4,Yes,Yes,Issue resolved satisfactorily.
7747,7747,4,Yes,Yes,Good experience with the service center.
7748,7748,5,Yes,Yes,Issue resolved quickly and professionally.
7749,7749,5,Yes,Yes,Staff were helpful and courteous.
7750,7750,5,Yes,Yes,Issue resolved quickly and professionally.
7751,7751,3,No,No,Issue eventually resolved.
7752,7752,3,No,No,Average service experience.
7753,7753,3,No,No,Could have been handled better.
7754,7754,4,Yes,Yes,Reasonably happy with the service.
7755,7755,4,Yes,Yes,Service was good overall.
7756,7756,2,No,No,Resolution took longer than expected.
7757,7757,1,No,No,Poor service experience.
7758,7758,5,Yes,Yes,Issue resolved quickly and professionally.
7759,7759,2,No,No,Communication could be improved.
7760,7760,3,No,No,Service was acceptable.
7761,7761,3,No,No,Average service experience.
7762,7762,5,Yes,Yes,Very satisfied with the service provided.
7763,7763,3,No,No,Service was acceptable.
7764,7764,5,Yes,Yes,Very satisfied with the service provided.
7765,7765,5,Yes,Yes,Very satisfied with the service provided.
7766,7766,2,No,No,Not fully satisfied with the service.
7767,7767,4,Yes,Yes,Issue resolved satisfactorily.
7768,7768,1,No,No,Issue still not resolved.
7769,7769,4,Yes,Yes,Reasonably happy with the service.
7770,7770,5,Yes,Yes,Very satisfied with the service provided.
7771,7771,5,Yes,Yes,Very satisfied with the service provided.
7772,7772,1,No,No,Very dissatisfied with the service.
7773,7773,2,No,No,Resolution took longer than expected.
7774,7774,5,Yes,Yes,Staff were helpful and courteous.
7775,7775,5,Yes,Yes,Issue resolved quickly and professionally.
7776,7776,3,No,No,Service was acceptable.
7777,7777,4,Yes,Yes,Service was good overall.
7778,7778,5,Yes,Yes,Excellent service experience.
7779,7779,1,No,No,Very dissatisfied with the service.
7780,7780,4,Yes,Yes,Issue resolved satisfactorily.
7781,7781,1,No,No,Very dissatisfied with the service.
7782,7782,2,No,No,Service experience was below expectations.
7783,7783,3,No,No,Average service experience.
7784,7784,5,Yes,Yes,Staff were helpful and courteous.
7785,7785,5,Yes,Yes,Very satisfied with the service provided.
7786,7786,3,No,No,Service was acceptable.
7787,7787,3,No,No,Average service experience.
7788,7788,5,Yes,Yes,Very satisfied with the service provided.
7789,7789,2,No,No,Resolution took longer than expected.
7790,7790,5,Yes,Yes,Staff were helpful and courteous.
7791,7791,4,Yes,Yes,Service was good overall.
7792,7792,5,Yes,Yes,Staff were helpful and courteous.
7793,7793,4,Yes,Yes,Reasonably happy with the service.
7794,7794,4,Yes,Yes,Service was good overall.
7795,7795,4,Yes,Yes,Issue resolved satisfactorily.
7796,7796,5,Yes,Yes,Issue resolved quickly and professionally.
7797,7797,3,No,No,Service was acceptable.
7798,7798,2,No,No,Resolution took longer than expected.
7799,7799,5,Yes,Yes,Issue resolved quickly and professionally.
7800,7800,4,Yes,Yes,Reasonably happy with the service.
7801,7801,3,No,No,Service was acceptable.
7802,7802,5,Yes,Yes,Issue resolved quickly and professionally.
7803,7803,1,No,No,Poor service experience.
7804,7804,3,No,No,Issue eventually resolved.
7805,7805,2,No,No,Resolution took longer than expected.
7806,7806,5,Yes,Yes,Very satisfied with the service provided.
7807,7807,5,Yes,Yes,Very satisfied with the service provided.
7808,7808,3,No,No,Issue eventually resolved.
7809,7809,2,No,No,Not fully satisfied with the service.
7810,7810,1,No,No,Poor service experience.
7811,7811,2,No,No,Communication could be improved.
7812,7812,4,Yes,Yes,Service was good overall.
7813,7813,3,No,No,Service was acceptable.
7814,7814,3,No,No,Could have been handled better.
7815,7815,2,No,No,Resolution took longer than expected.
7816,7816,1,No,No,Issue still not resolved.
7817,7817,4,Yes,Yes,Reasonably happy with the service.
7818,7818,1,No,No,Issue still not resolved.
7819,7819,1,No,No,Would not recommend this service center.
7820,7820,5,Yes,Yes,Excellent service experience.
7821,7821,4,Yes,Yes,Service was good overall.
7822,7822,4,Yes,Yes,Reasonably happy with the service.
7823,7823,5,Yes,Yes,Excellent service experience.
7824,7824,3,No,No,Could have been handled better.
7825,7825,5,Yes,Yes,Issue resolved quickly and professionally.
7826,7826,5,Yes,Yes,Staff were helpful and courteous.
7827,7827,1,No,No,Very dissatisfied with the service.
7828,7828,3,No,No,Could have been handled better.
7829,7829,5,Yes,Yes,Very satisfied with the service provided.
7830,7830,1,No,No,Issue still not resolved.
7831,7831,3,No,No,Issue eventually resolved.
7832,7832,4,Yes,Yes,Issue resolved satisfactorily.
7833,7833,1,No,No,Very dissatisfied with the service.
7834,7834,4,Yes,Yes,Good experience with the service center.
7835,7835,4,Yes,Yes,Service was good overall.
7836,7836,3,No,No,Service was acceptable.
7837,7837,4,Yes,Yes,Good experience with the service center.
7838,7838,4,Yes,Yes,Good experience with the service center.
7839,7839,4,Yes,Yes,Service was good overall.
7840,7840,5,Yes,Yes,Excellent service experience.
7841,7841,2,No,No,Not fully satisfied with the service.
7842,7842,3,No,No,Could have been handled better.
7843,7843,4,Yes,Yes,Service was good overall.
7844,7844,1,No,No,Would not recommend this service center.
7845,7845,1,No,No,Issue still not resolved.
7846,7846,2,No,No,Not fully satisfied with the service.
7847,7847,3,No,No,Issue eventually resolved.
7848,7848,5,Yes,Yes,Staff were helpful and courteous.
7849,7849,5,Yes,Yes,Very satisfied with the service provided.
7850,7850,4,Yes,Yes,Good experience with the service center.
7851,7851,5,Yes,Yes,Excellent service experience.
7852,7852,5,Yes,Yes,Excellent service experience.
7853,7853,1,No,No,Issue still not resolved.
7854,7854,5,Yes,Yes,Issue resolved quickly and professionally.
7855,7855,4,Yes,Yes,Reasonably happy with the service.
7856,7856,2,No,No,Resolution took longer than expected.
7857,7857,4,Yes,Yes,Service was good overall.
7858,7858,3,No,No,Could have been handled better.
7859,7859,4,Yes,Yes,Issue resolved satisfactorily.
7860,7860,5,Yes,Yes,Excellent service experience.
7861,7861,3,No,No,Average service experience.
7862,7862,3,No,No,Average service experience.
7863,7863,1,No,No,Very dissatisfied with the service.
7864,7864,3,No,No,Average service experience.
7865,7865,3,No,No,Issue eventually resolved.
7866,7866,4,Yes,Yes,Good experience with the service center.
7867,7867,1,No,No,Very dissatisfied with the service.
7868,7868,5,Yes,Yes,Very satisfied with the service provided.
7869,7869,4,Yes,Yes,Service was good overall.
7870,7870,4,Yes,Yes,Service was good overall.
7871,7871,5,Yes,Yes,Issue resolved quickly and professionally.
7872,7872,1,No,No,Would not recommend this service center.
7873,7873,5,Yes,Yes,Staff were helpful and courteous.
7874,7874,5,Yes,Yes,Staff were helpful and courteous.
7875,7875,4,Yes,Yes,Good experience with the service center.
7876,7876,2,No,No,Service experience was below expectations.
7877,7877,4,Yes,Yes,Issue resolved satisfactorily.
7878,7878,3,No,No,Issue eventually resolved.
7879,7879,4,Yes,Yes,Issue resolved satisfactorily.
7880,7880,2,No,No,Resolution took longer than expected.
7881,7881,2,No,No,Service experience was below expectations.
7882,7882,5,Yes,Yes,Excellent service experience.
7883,7883,1,No,No,Very dissatisfied with the service.
7884,7884,5,Yes,Yes,Staff were helpful and courteous.
7885,7885,5,Yes,Yes,Very satisfied with the service provided.
7886,7886,5,Yes,Yes,Excellent service experience.
7887,7887,4,Yes,Yes,Good experience with the service center.
7888,7888,4,Yes,Yes,Service was good overall.
7889,7889,2,No,No,Not fully satisfied with the service.
7890,7890,3,No,No,Could have been handled better.
7891,7891,5,Yes,Yes,Staff were helpful and courteous.
7892,7892,1,No,No,Very dissatisfied with the service.
7893,7893,4,Yes,Yes,Reasonably happy with the service.
7894,7894,4,Yes,Yes,Service was good overall.
7895,7895,3,No,No,Issue eventually resolved.
7896,7896,2,No,No,Communication could be improved.
7897,7897,4,Yes,Yes,Issue resolved satisfactorily.
7898,7898,1,No,No,Poor service experience.
7899,7899,4,Yes,Yes,Service was good overall.
7900,7900,2,No,No,Not fully satisfied with the service.
7901,7901,4,Yes,Yes,Issue resolved satisfactorily.
7902,7902,5,Yes,Yes,Issue resolved quickly and professionally.
7903,7903,5,Yes,Yes,Very satisfied with the service provided.
7904,7904,3,No,No,Issue eventually resolved.
7905,7905,3,No,No,Service was acceptable.
7906,7906,4,Yes,Yes,Reasonably happy with the service.
7907,7907,4,Yes,Yes,Service was good overall.
7908,7908,5,Yes,Yes,Staff were helpful and courteous.
7909,7909,4,Yes,Yes,Issue resolved satisfactorily.
7910,7910,5,Yes,Yes,Staff were helpful and courteous.
7911,7911,3,No,No,Service was acceptable.
7912,7912,1,No,No,Very dissatisfied with the service.
7913,7913,4,Yes,Yes,Reasonably happy with the service.
7914,7914,4,Yes,Yes,Issue resolved satisfactorily.
7915,7915,3,No,No,Service was acceptable.
7916,7916,1,No,No,Very dissatisfied with the service.
7917,7917,3,No,No,Issue eventually resolved.
7918,7918,1,No,No,Poor service experience.
7919,7919,2,No,No,Resolution took longer than expected.
7920,7920,3,No,No,Service was acceptable.
